Date	Hour	S1	S2	S3	S4	S5	S6	S7
08/06/2020	10	73	72	70	70	68	70	63
08/06/2020	11	73	72	70	70	68	70	63
08/06/2020	12	73	72	72	70	68	70	62
08/06/2020	13	73	72	70	70	68	70	63
08/06/2020	14	73	72	70	70	68	70	63
08/06/2020	15	73	72	72	70	68	70	63
08/06/2020	16	73	72	70	70	68	71	63
08/06/2020	17	73	72	70	70	67	71	63
08/06/2020	18	73	72	73	70	68	71	62
08/06/2020	19	73	72	70	70	68	71	62
08/06/2020	20	73	72	70	70	68	71	63
08/06/2020	21	73	72	70	71	68	71	63
08/06/2020	22	73	72	71	70	68	71	63
08/06/2020	23	73	72	70	70	68	71	63
08/07/2020	 0	73	72	70	70	68	71	63
08/07/2020	 1	73	72	70	70	67	71	63
08/07/2020	 2	73	72	71	70	67	71	63
08/07/2020	 3	73	72	75	70	67	71	63
08/07/2020	 4	73	72	74	70	67	71	62
08/07/2020	 5	73	72	70	70	67	71	63
08/07/2020	 6	73	72	70	70	67	71	63
08/07/2020	 7	73	72	72	70	67	71	63
08/07/2020	 8	73	72	75	70	67	71	63
08/07/2020	 9	73	72	70	70	68	71	64
08/07/2020	10	73	72	70	70	67	71	63
08/07/2020	11	73	71	71	70	67	71	65
08/07/2020	12	73	71	70	70	67	70	65
08/07/2020	13	73	72	70	71	67	70	64
08/07/2020	14	73	73	70	70	66	70	65
08/07/2020	15	73	73	70	70	66	70	66
08/07/2020	16	73	73	70	70	66	70	65
08/07/2020	17	73	73	70	71	66	71	65
08/07/2020	18	73	73	70	71	66	71	65
08/07/2020	19	73	72	70	70	67	71	64
08/07/2020	20	73	72	70	70	67	71	64
08/07/2020	21	73	72	74	70	67	71	64
08/07/2020	22	73	72	70	71	67	71	64
08/07/2020	23	73	72	70	70	67	71	64
08/08/2020	 0	73	72	70	70	67	71	63
08/08/2020	 1	73	72	71	70	67	71	64
08/08/2020	 2	73	72	75	71	67	71	64
08/08/2020	 3	73	72	73	70	67	71	63
08/08/2020	 4	73	72	70	70	67	71	63
08/08/2020	 5	73	72	70	70	67	71	63
08/08/2020	 6	73	72	71	71	67	71	63
08/08/2020	 7	73	72	74	71	67	71	63
08/08/2020	 8	73	72	74	70	67	71	64
08/08/2020	 9	73	72	70	70	67	71	64
08/08/2020	10	73	72	70	70	67	71	64
08/08/2020	11	73	72	70	71	67	71	64
08/08/2020	12	73	72	70	71	67	71	64
08/08/2020	13	73	72	70	70	67	71	64
08/08/2020	14	73	72	70	70	67	71	64
08/08/2020	15	73	72	70	70	67	71	64
08/08/2020	16	73	72	70	70	67	71	64
08/08/2020	17	73	72	70	70	67	71	65
08/08/2020	18	73	72	70	70	67	71	64
08/08/2020	19	73	72	70	70	67	71	65
08/08/2020	20	73	72	70	70	67	71	64
08/08/2020	21	73	72	70	70	67	71	65
08/08/2020	22	73	72	70	70	67	71	65
08/08/2020	23	73	72	70	70	67	71	64
08/09/2020	 0	73	73	70	70	66	71	65
08/09/2020	 1	73	72	70	70	67	71	65
08/09/2020	 2	73	72	70	70	67	71	65
08/09/2020	 3	73	72	72	71	67	71	64
08/09/2020	 4	73	72	73	70	67	71	64
08/09/2020	 5	73	72	70	70	67	71	64
08/09/2020	 6	73	72	70	70	67	71	64
08/09/2020	 7	73	72	71	71	67	71	64
08/09/2020	 8	73	72	75	70	67	71	64
08/09/2020	 9	73	72	70	70	67	71	64
08/09/2020	10	73	72	70	70	67	71	64
08/09/2020	11	73	72	70	70	67	71	65
08/09/2020	12	73	72	70	71	67	71	65
08/09/2020	13	73	72	70	71	67	71	65
08/09/2020	14	73	73	70	71	67	71	65
08/09/2020	15	73	72	70	70	67	71	65
08/09/2020	16	73	72	70	70	67	71	64
08/09/2020	17	73	72	70	70	67	71	65
08/09/2020	18	73	72	70	71	67	71	65
08/09/2020	19	73	72	70	71	67	71	64
08/09/2020	20	73	72	70	70	67	71	65
08/09/2020	21	73	72	70	70	67	71	65
08/09/2020	22	73	72	70	70	67	71	64
08/09/2020	23	73	72	70	71	67	71	64
08/10/2020	 0	73	72	70	71	67	71	64
08/10/2020	 1	73	72	70	71	67	71	65
08/10/2020	 2	73	72	70	71	67	71	65
08/10/2020	 3	73	72	71	70	67	71	65
08/10/2020	 4	73	72	71	70	67	71	64
08/10/2020	 5	73	72	70	70	67	71	64
08/10/2020	 6	73	72	70	70	67	71	64
08/10/2020	 7	73	72	71	70	67	71	64
08/10/2020	 8	73	72	74	70	67	71	64
08/10/2020	 9	73	72	70	70	67	71	64
08/10/2020	10	73	72	70	70	67	71	65
08/10/2020	11	73	72	70	71	67	71	64
08/10/2020	12	74	72	70	71	67	71	65
08/10/2020	13	73	72	70	70	67	71	65
08/10/2020	14	73	72	70	70	67	70	64
08/10/2020	15	73	72	70	70	67	70	65
08/10/2020	16	73	72	72	70	67	70	65
08/10/2020	17	73	72	70	70	67	71	64
08/10/2020	18	73	72	70	70	67	71	64
08/10/2020	19	73	72	71	70	67	71	64
08/10/2020	20	73	72	71	70	67	71	64
08/10/2020	21	73	72	73	70	67	71	64
08/10/2020	22	73	72	70	70	67	71	64
08/10/2020	23	73	72	70	70	67	71	64
08/11/2020	 0	73	72	73	70	67	71	64
08/11/2020	 1	73	72	70	70	67	71	64
08/11/2020	 2	73	72	70	70	67	71	64
08/11/2020	 3	73	72	71	70	67	71	64
08/11/2020	 4	73	72	73	70	67	71	65
08/11/2020	 5	73	72	71	70	67	71	65
08/11/2020	 6	73	72	70	70	67	71	64
08/11/2020	 7	73	72	71	70	67	71	65
08/11/2020	 8	73	72	75	70	67	71	65
08/11/2020	 9	73	72	72	70	67	71	64
08/11/2020	10	73	72	70	70	67	71	64
08/11/2020	11	73	72	70	70	67	71	64
08/11/2020	12	73	72	71	70	67	70	65
08/11/2020	13	73	73	71	70	67	70	64
08/11/2020	14	73	73	71	70	66	70	65
08/11/2020	15	73	73	71	70	66	70	64
08/11/2020	16	73	72	70	70	67	70	63
08/11/2020	17	73	72	70	70	67	71	63
08/11/2020	18	73	72	70	70	67	71	62
08/11/2020	19	73	72	70	70	67	71	63
08/11/2020	20	73	72	70	70	67	71	63
08/11/2020	21	73	72	70	70	67	71	63
08/11/2020	22	73	72	71	71	67	71	63
08/11/2020	23	73	72	72	70	67	71	63
08/12/2020	 0	73	72	70	70	67	71	63
08/12/2020	 1	73	72	70	70	67	71	63
08/12/2020	 2	73	72	71	70	67	71	63
08/12/2020	 3	73	72	72	70	67	71	63
08/12/2020	 4	73	72	70	70	67	71	64
08/12/2020	 5	73	72	70	70	67	71	64
08/12/2020	 6	73	72	71	70	67	71	65
08/12/2020	 7	73	73	73	70	67	71	65
08/12/2020	 8	73	73	71	70	67	71	65
08/12/2020	 9	73	73	70	70	67	71	65
08/12/2020	10	73	73	71	70	67	71	65
08/12/2020	11	73	73	70	70	67	70	66
08/12/2020	12	73	73	70	70	66	70	66
08/12/2020	13	73	73	70	70	66	70	66
08/12/2020	14	73	72	70	70	66	70	64
08/12/2020	15	73	73	70	70	67	70	65
08/12/2020	16	73	72	70	70	66	71	64
08/12/2020	17	73	73	70	70	66	71	66
08/12/2020	18	73	73	70	70	67	71	65
08/12/2020	19	73	73	70	70	66	71	66
08/12/2020	20	73	73	70	70	66	71	66
08/12/2020	21	73	73	70	70	66	71	66
08/12/2020	22	73	72	70	70	67	71	65
08/12/2020	23	73	72	70	70	67	71	65
08/13/2020	 0	73	72	71	70	67	71	65
08/13/2020	 1	73	72	70	70	67	71	65
08/13/2020	 2	73	72	70	70	67	71	65
08/13/2020	 3	73	72	74	70	67	71	65
08/13/2020	 4	73	72	70	70	67	71	64
08/13/2020	 5	73	72	70	70	67	71	64
08/13/2020	 6	73	72	70	70	67	71	64
08/13/2020	 7	73	72	73	70	67	71	64
08/13/2020	 8	73	72	72	70	67	71	64
08/13/2020	 9	73	72	70	70	67	71	64
08/13/2020	10	73	72	70	70	67	71	64
08/13/2020	11	73	72	70	70	67	71	64
08/13/2020	12	73	72	70	70	67	70	64
08/13/2020	13	73	72	71	70	67	70	64
08/13/2020	14	73	72	70	70	67	70	64
08/13/2020	15	73	72	70	70	68	70	64
08/13/2020	16	73	72	73	70	68	71	64
08/13/2020	17	73	72	69	70	67	71	64
08/13/2020	18	73	72	70	70	67	71	65
08/13/2020	19	73	72	70	70	67	71	64
08/13/2020	20	73	72	73	70	67	71	64
08/13/2020	21	73	72	70	70	67	71	64
08/13/2020	22	73	72	70	70	67	71	64
08/13/2020	23	73	72	70	70	68	71	64
08/14/2020	 0	73	72	71	70	68	71	64
08/14/2020	 1	73	72	70	70	67	71	64
08/14/2020	 2	73	72	70	70	67	71	64
08/14/2020	 3	73	72	72	70	67	71	64
08/14/2020	 4	73	72	73	70	67	71	64
08/14/2020	 5	73	72	70	70	67	71	64
08/14/2020	 6	73	72	70	70	68	71	64
08/14/2020	 7	73	72	71	70	67	71	64
08/14/2020	 8	73	72	74	70	67	71	64
08/14/2020	 9	73	72	70	70	67	71	64
08/14/2020	10	73	72	70	70	67	71	64
08/14/2020	11	73	72	70	70	67	71	64
08/14/2020	12	73	72	70	70	67	71	64
08/14/2020	13	73	72	69	70	67	70	64
08/14/2020	14	73	72	69	70	68	70	64
08/14/2020	15	73	72	70	70	68	70	64
08/14/2020	16	73	72	69	70	68	70	64
08/14/2020	17	73	72	71	70	67	71	65
08/14/2020	18	73	72	69	70	67	71	65
08/14/2020	19	73	72	70	70	67	71	65
08/14/2020	20	73	72	70	70	67	71	65
08/14/2020	21	73	73	70	70	67	71	65
08/14/2020	22	73	73	70	70	67	71	66
08/14/2020	23	73	73	70	70	67	71	66
08/15/2020	 0	73	73	70	70	67	71	66
08/15/2020	 1	73	73	70	70	67	71	66
08/15/2020	 2	73	73	70	70	67	71	66
08/15/2020	 3	73	73	70	70	67	71	66
08/15/2020	 4	73	73	70	70	67	71	66
08/15/2020	 5	73	73	70	70	67	71	66
08/15/2020	 6	73	73	70	70	67	71	66
08/15/2020	 7	73	73	70	70	66	71	66
08/15/2020	 8	73	73	70	70	67	71	66
08/15/2020	 9	73	73	70	70	66	71	66
08/15/2020	10	73	72	70	70	67	71	65
08/15/2020	11	73	73	70	70	67	71	65
08/15/2020	12	73	72	70	70	67	71	65
08/15/2020	13	73	72	70	70	67	71	65
08/15/2020	14	73	72	70	70	67	71	65
08/15/2020	15	73	72	70	70	67	71	64
08/15/2020	16	73	73	70	70	66	71	64
08/15/2020	17	73	72	70	70	67	71	65
08/15/2020	18	73	72	70	70	67	71	65
08/15/2020	19	73	72	72	70	67	71	65
08/15/2020	20	73	72	70	70	67	71	65
08/15/2020	21	73	72	70	70	67	71	65
08/15/2020	22	73	72	70	70	67	71	65
08/15/2020	23	73	72	70	70	67	71	65
08/16/2020	 0	73	73	70	70	67	71	64
08/16/2020	 1	73	72	75	70	67	71	65
08/16/2020	 2	73	73	70	70	67	71	66
08/16/2020	 3	73	73	70	70	67	71	66
08/16/2020	 4	73	73	71	70	67	71	66
08/16/2020	 5	73	73	71	70	67	71	66
08/16/2020	 6	73	73	70	70	67	71	66
08/16/2020	 7	73	73	70	70	67	71	66
08/16/2020	 8	73	73	73	70	67	71	66
08/16/2020	 9	73	72	70	70	67	71	65
08/16/2020	10	73	73	70	70	67	71	65
08/16/2020	11	73	72	70	70	67	71	65
08/16/2020	12	73	73	70	70	67	71	65
08/16/2020	13	73	72	70	70	67	71	65
08/16/2020	14	73	73	70	70	67	71	66
08/16/2020	15	73	73	70	70	67	71	66
08/16/2020	16	73	72	70	70	67	71	65
08/16/2020	17	73	72	70	70	67	71	65
08/16/2020	18	73	73	70	70	66	71	66
08/16/2020	19	73	72	70	70	67	71	65
08/16/2020	20	73	73	70	70	66	71	66
08/16/2020	21	73	73	70	70	66	71	66
08/16/2020	22	73	73	71	70	66	71	66
08/16/2020	23	73	73	70	70	66	71	66
08/17/2020	 0	73	73	70	70	66	71	66
08/17/2020	 1	73	73	70	70	66	71	66
08/17/2020	 2	73	72	70	70	66	71	65
08/17/2020	 3	73	73	70	70	67	71	66
08/17/2020	 4	73	73	70	70	66	71	66
08/17/2020	 5	73	73	70	70	66	71	66
08/17/2020	 6	73	73	70	70	66	71	66
08/17/2020	 7	73	72	70	70	67	71	65
08/17/2020	 8	73	73	70	70	66	71	66
08/17/2020	 9	73	73	70	70	66	71	66
08/17/2020	10	73	72	70	70	67	71	65
08/17/2020	11	74	72	70	70	67	71	65
08/17/2020	12	74	71	70	70	67	71	65
08/17/2020	13	74	72	70	70	67	71	65
08/17/2020	14	73	72	74	70	67	71	64
08/17/2020	15	73	72	70	70	68	71	65
08/17/2020	16	73	72	70	70	67	71	65
08/17/2020	17	73	72	70	70	67	71	64
08/17/2020	18	73	72	70	70	67	71	64
08/17/2020	19	73	72	70	70	67	71	64
08/17/2020	20	73	72	70	70	67	71	65
08/17/2020	21	73	72	70	70	67	71	65
08/17/2020	22	73	72	72	70	67	71	64
08/17/2020	23	73	72	70	70	67	71	64
08/18/2020	 0	73	72	70	70	67	71	63
08/18/2020	 1	73	72	70	70	67	71	64
08/18/2020	 2	73	72	73	70	67	71	65
08/18/2020	 3	73	72	70	70	67	71	65
08/18/2020	 4	73	73	70	70	67	71	64
08/18/2020	 5	73	72	71	70	67	71	64
08/18/2020	 6	73	72	70	70	67	71	64
08/18/2020	 7	73	72	70	70	67	71	64
08/18/2020	 8	73	72	70	70	67	71	64
08/18/2020	 9	73	72	72	70	67	71	63
08/18/2020	10	73	72	73	70	67	71	65
08/18/2020	10	73	72	70	70	67	71	63
08/18/2020	11	73	72	70	70	67	71	64
08/18/2020	12	73	72	70	70	67	71	64
08/18/2020	13	73	72	70	70	67	71	64
08/18/2020	14	73	73	70	70	67	71	63
08/18/2020	15	73	72	70	70	67	71	63
08/18/2020	16	73	72	70	70	67	71	63
08/18/2020	17	73	72	70	70	67	71	63
08/18/2020	18	73	72	69	70	67	71	63
08/18/2020	19	73	72	70	70	67	71	63
08/18/2020	20	73	72	74	70	67	71	63
08/18/2020	21	73	72	74	70	68	71	63
08/18/2020	22	73	72	70	70	67	71	63
08/18/2020	23	73	72	70	70	67	71	63
08/19/2020	 0	73	72	71	70	67	71	63
08/19/2020	 1	73	72	75	70	68	71	63
08/19/2020	 2	73	72	71	70	67	71	63
08/19/2020	 3	73	72	70	70	67	71	64
08/19/2020	 4	73	72	70	70	67	71	63
08/19/2020	 5	73	72	71	70	67	71	63
08/19/2020	 6	73	72	75	70	68	71	63
08/19/2020	 7	73	72	73	70	67	71	63
08/19/2020	 8	73	72	70	70	68	71	63
08/19/2020	 9	73	72	70	70	67	71	63
08/19/2020	10	73	72	70	70	68	71	63
08/19/2020	11	73	72	74	70	68	71	63
08/19/2020	12	73	72	70	70	68	70	63
08/19/2020	13	73	72	70	70	68	70	63
08/19/2020	14	73	72	70	70	68	70	63
08/19/2020	15	73	72	70	70	67	70	63
08/19/2020	16	73	72	70	70	67	70	63
08/19/2020	17	73	72	70	70	67	71	63
08/19/2020	18	73	72	70	70	67	71	63
08/19/2020	19	73	72	70	70	68	71	63
08/19/2020	20	73	72	70	70	67	71	63
08/19/2020	21	73	72	72	70	67	71	63
08/19/2020	22	73	72	75	70	67	71	63
08/19/2020	23	73	72	70	70	67	71	62
08/20/2020	 0	73	72	70	70	67	71	63
08/20/2020	 1	73	72	70	70	67	71	63
08/20/2020	 2	73	72	72	70	67	71	63
08/20/2020	 3	73	72	75	70	67	71	63
08/20/2020	 4	73	72	73	70	67	71	63
08/20/2020	 5	73	72	70	70	67	71	63
08/20/2020	 6	73	72	70	70	67	71	63
08/20/2020	 7	73	72	71	70	68	71	63
08/20/2020	 8	73	72	73	70	67	71	63
08/20/2020	 9	73	72	70	70	67	71	63
08/20/2020	10	73	72	70	70	67	70	63
08/20/2020	11	73	72	70	70	67	70	63
08/20/2020	12	73	72	70	70	67	70	64
08/20/2020	13	73	73	70	70	67	70	63
08/20/2020	14	73	72	70	70	67	70	64
08/20/2020	15	73	73	70	70	67	70	63
08/20/2020	16	73	73	70	70	67	70	64
08/20/2020	17	73	73	70	70	67	71	63
08/20/2020	18	73	73	70	70	67	71	64
08/20/2020	19	73	72	70	70	67	71	63
08/20/2020	20	73	72	70	70	67	71	63
08/20/2020	21	73	72	71	70	67	71	63
08/20/2020	22	73	72	70	70	67	71	63
08/20/2020	23	73	72	70	70	67	71	63
08/21/2020	 0	73	72	70	70	67	71	63
08/21/2020	 1	73	72	70	70	67	71	63
08/21/2020	 2	73	72	74	70	67	71	63
08/21/2020	 3	73	72	70	70	67	71	63
08/21/2020	 4	73	72	70	70	67	71	63
08/21/2020	 5	73	72	70	70	67	71	63
08/21/2020	 6	73	72	74	70	67	71	63
08/21/2020	 7	73	72	72	70	67	71	63
08/21/2020	 8	73	72	70	70	67	71	63
08/21/2020	 9	73	72	70	70	68	71	63
08/21/2020	10	73	72	71	70	68	71	63
08/21/2020	11	73	72	70	70	68	70	63
08/21/2020	12	73	72	70	70	68	70	63
08/21/2020	13	73	72	70	70	68	70	64
08/21/2020	14	73	72	70	70	67	70	63
08/21/2020	15	73	72	70	70	68	70	64
08/21/2020	16	73	72	70	70	68	70	64
08/21/2020	17	73	72	70	70	67	71	63
08/21/2020	18	73	72	70	70	68	71	64
08/21/2020	19	73	72	70	70	67	71	63
08/21/2020	20	73	72	70	70	67	71	63
08/21/2020	21	73	72	70	70	67	71	63
08/21/2020	22	73	72	70	70	67	71	64
08/21/2020	23	73	72	71	71	67	71	64
08/22/2020	 0	73	72	70	70	67	71	63
08/22/2020	 1	73	72	70	71	67	71	64
08/22/2020	 2	73	72	71	70	67	71	63
08/22/2020	 3	73	72	70	70	67	71	64
08/22/2020	 4	73	72	70	70	67	71	64
08/22/2020	 5	73	72	70	70	67	71	64
08/22/2020	 6	73	72	74	70	67	71	64
08/22/2020	 7	73	72	71	71	67	71	63
08/22/2020	 8	73	72	70	70	67	71	64
08/22/2020	 9	73	72	70	70	67	71	64
08/22/2020	10	73	72	72	70	67	71	64
08/22/2020	11	73	72	70	70	67	71	63
08/22/2020	12	73	72	70	71	67	71	64
08/22/2020	13	73	72	70	70	67	71	64
08/22/2020	14	73	72	70	70	67	71	64
08/22/2020	15	73	73	70	70	67	71	64
08/22/2020	16	73	73	70	70	67	71	65
08/22/2020	17	73	73	70	71	67	71	64
08/22/2020	18	73	73	70	71	67	71	64
08/22/2020	19	73	73	70	70	67	71	64
08/22/2020	20	73	72	70	71	67	71	64
08/22/2020	21	73	72	70	71	67	71	64
08/22/2020	22	73	72	70	71	67	71	63
08/22/2020	23	73	72	70	70	67	71	64
08/23/2020	 0	73	72	70	70	67	71	64
08/23/2020	 1	73	73	70	71	67	71	64
08/23/2020	 2	73	72	70	71	67	71	63
08/23/2020	 3	73	72	70	71	67	71	64
08/23/2020	 4	73	72	70	71	67	71	63
08/23/2020	 5	73	72	70	71	68	71	64
08/23/2020	 6	73	72	70	70	67	71	64
08/23/2020	 7	73	72	74	71	67	71	64
08/23/2020	 8	73	72	70	70	67	71	63
08/23/2020	 9	73	72	70	70	67	71	64
08/23/2020	10	73	72	70	70	67	71	64
08/23/2020	11	73	72	70	70	67	71	64
08/23/2020	12	73	72	70	71	67	71	63
08/23/2020	13	73	72	70	71	67	71	64
08/23/2020	14	73	73	70	70	67	71	65
08/23/2020	15	73	72	70	70	67	71	64
08/23/2020	16	73	73	70	70	67	71	64
08/23/2020	17	73	72	70	70	67	71	64
08/23/2020	18	73	72	70	70	67	71	64
08/23/2020	19	73	72	70	70	67	71	64
08/23/2020	20	73	72	70	70	67	71	64
08/23/2020	21	73	73	70	70	67	71	65
08/23/2020	22	73	72	70	71	67	71	64
08/23/2020	23	73	72	70	70	67	71	64
08/24/2020	 0	73	72	70	70	67	71	65
08/24/2020	 1	73	72	71	71	67	71	64
08/24/2020	 2	73	72	70	70	67	71	64
08/24/2020	 3	73	72	70	70	67	71	65
08/24/2020	 4	73	72	70	70	67	71	64
08/24/2020	 5	73	72	70	70	67	71	64
08/24/2020	 6	73	72	72	70	67	71	65
08/24/2020	 7	73	72	70	70	67	71	64
08/24/2020	 8	73	72	71	70	67	71	65
08/24/2020	 9	73	72	72	70	68	71	65
08/24/2020	10	73	72	70	70	67	71	65
08/24/2020	11	73	72	70	70	67	71	64
08/24/2020	12	73	72	70	71	67	71	64
08/24/2020	13	73	72	70	70	67	71	64
08/24/2020	14	73	72	70	70	67	71	65
08/24/2020	15	73	72	70	70	67	71	64
08/24/2020	16	73	72	70	70	67	71	64
08/24/2020	17	73	72	70	70	67	71	64
08/24/2020	18	73	72	70	70	67	71	64
08/24/2020	19	73	72	70	70	67	71	64
08/24/2020	20	73	72	70	71	67	71	64
08/24/2020	21	73	72	70	70	67	71	64
08/24/2020	22	73	72	70	70	67	71	64
08/24/2020	23	73	72	70	71	67	71	64
08/25/2020	 0	73	72	70	70	67	71	64
08/25/2020	 1	73	72	70	70	67	71	64
08/25/2020	 2	73	72	70	70	67	71	64
08/25/2020	 3	73	72	70	70	67	71	64
08/25/2020	 4	73	72	71	70	67	71	64
08/25/2020	 5	73	72	70	70	67	71	64
08/25/2020	 6	73	72	70	70	67	71	64
08/25/2020	 7	73	72	72	70	67	71	64
08/25/2020	 8	73	72	71	70	67	71	63
08/25/2020	 9	73	72	70	70	67	71	64
08/25/2020	10	73	72	70	70	67	71	64
08/25/2020	11	73	72	70	70	67	71	64
08/25/2020	12	73	72	70	71	67	71	64
08/25/2020	13	73	72	70	71	67	71	64
08/25/2020	14	73	72	70	70	67	71	64
08/25/2020	15	73	72	70	70	67	71	64
08/25/2020	16	73	72	70	70	67	71	65
08/25/2020	17	73	72	70	70	67	71	64
08/25/2020	18	73	72	70	70	67	71	64
08/25/2020	19	73	72	70	70	67	71	64
08/25/2020	20	73	72	70	71	67	71	64
08/25/2020	21	73	72	70	70	67	71	64
08/25/2020	22	73	72	70	70	67	71	64
08/25/2020	23	73	72	70	70	67	71	65
08/26/2020	 0	73	72	70	70	67	71	64
08/26/2020	 1	73	72	70	70	67	71	64
08/26/2020	 2	73	72	70	70	67	71	64
08/26/2020	 3	73	72	70	70	67	71	63
08/26/2020	 4	73	72	70	70	67	71	64
08/26/2020	 5	73	72	70	70	67	71	64
08/26/2020	 6	73	72	70	70	67	71	64
08/26/2020	 7	73	72	70	70	67	71	64
08/26/2020	 8	73	72	73	70	67	71	63
08/26/2020	 9	73	72	70	70	67	71	63
08/26/2020	10	73	72	70	70	67	71	64
08/26/2020	11	73	72	71	71	67	70	64
08/26/2020	12	73	72	70	71	67	70	64
08/26/2020	13	73	72	70	70	67	71	64
08/26/2020	14	73	72	70	70	67	71	64
08/26/2020	15	73	72	71	70	67	71	64
08/26/2020	16	73	72	70	70	67	71	64
08/26/2020	17	73	72	70	70	67	71	64
08/26/2020	18	73	72	70	70	67	71	64
08/26/2020	19	73	72	70	70	67	71	64
08/26/2020	20	73	72	70	70	67	71	64
08/26/2020	21	73	72	70	70	67	71	64
08/26/2020	22	73	72	70	70	67	71	63
08/26/2020	23	73	72	70	70	67	71	64
08/27/2020	 0	73	72	70	70	67	71	64
08/27/2020	 1	73	72	70	70	67	71	63
08/27/2020	 2	73	72	70	70	67	71	64
08/27/2020	 3	73	72	70	70	67	71	64
08/27/2020	 4	73	72	70	70	67	71	64
08/27/2020	 5	73	72	70	70	67	71	64
08/27/2020	 6	73	72	70	70	67	71	64
08/27/2020	 7	73	72	70	70	67	71	65
08/27/2020	 8	73	72	70	70	67	71	63
08/27/2020	 9	73	72	70	70	67	71	64
08/27/2020	10	73	72	70	70	67	71	64
08/27/2020	11	73	72	70	70	67	71	64
08/27/2020	12	73	73	71	70	67	71	65
08/27/2020	13	73	72	71	70	67	71	64
08/27/2020	14	73	72	71	70	67	71	64
08/27/2020	15	73	73	71	70	67	71	65
08/27/2020	16	73	72	70	70	67	71	65
08/27/2020	17	73	73	71	70	67	71	65
08/27/2020	18	73	72	71	71	67	71	64
08/27/2020	19	73	72	70	70	67	71	64
08/27/2020	20	73	72	70	70	67	71	64
08/27/2020	21	73	72	70	71	67	71	64
08/27/2020	22	73	73	70	70	67	71	64
08/27/2020	23	73	72	70	70	67	71	63
08/28/2020	 0	73	72	70	70	67	71	63
08/28/2020	 1	73	72	70	70	67	71	64
08/28/2020	 2	73	72	70	70	67	71	64
08/28/2020	 3	73	72	70	70	67	71	63
08/28/2020	 4	73	72	71	70	67	71	63
08/28/2020	 5	73	72	70	70	67	71	63
08/28/2020	 6	73	72	72	70	67	71	63
08/28/2020	 7	73	72	70	70	67	71	63
08/28/2020	 8	73	72	72	70	67	71	63
08/28/2020	 9	73	72	70	70	67	71	64
08/28/2020	10	73	72	70	70	67	71	64
08/28/2020	11	73	72	70	70	67	71	64
08/28/2020	12	73	72	70	70	67	71	63
08/28/2020	13	73	72	70	70	67	70	63
08/28/2020	14	73	72	70	70	67	70	63
08/28/2020	15	73	72	70	70	67	70	63
08/28/2020	16	73	72	70	70	67	70	64
08/28/2020	17	73	72	70	70	67	71	64
08/28/2020	18	73	72	70	70	67	71	64
08/28/2020	19	73	72	70	70	67	71	63
08/28/2020	20	73	72	70	70	67	71	63
08/28/2020	21	73	72	70	70	67	71	64
08/28/2020	22	73	72	70	70	67	71	63
08/28/2020	23	73	72	70	70	67	71	63
08/29/2020	 0	73	72	70	70	67	71	63
08/29/2020	 1	73	72	70	70	67	71	64
08/29/2020	 2	73	72	71	70	67	71	63
08/29/2020	 3	73	72	70	70	67	71	63
08/29/2020	 4	73	72	70	70	67	71	63
08/29/2020	 5	73	72	70	70	67	71	63
08/29/2020	 6	73	72	72	70	67	71	63
08/29/2020	 7	73	72	70	70	67	71	64
08/29/2020	 8	73	72	70	70	67	71	63
08/29/2020	 9	73	72	70	70	67	71	63
08/29/2020	10	73	72	72	70	67	71	63
08/29/2020	11	73	72	70	70	67	70	63
08/29/2020	12	73	72	70	70	67	70	64
08/29/2020	13	73	72	70	70	67	70	63
08/29/2020	14	73	72	70	70	67	70	63
08/29/2020	15	73	72	70	70	67	70	62
08/29/2020	16	73	72	70	70	67	70	62
08/29/2020	17	73	72	70	70	67	71	63
08/29/2020	18	73	72	70	70	67	71	63
08/29/2020	19	73	72	70	70	67	71	62
08/29/2020	20	73	72	72	70	67	71	62
08/29/2020	21	73	71	70	70	67	71	62
08/29/2020	22	73	72	70	70	67	71	63
08/29/2020	23	73	71	72	70	67	71	63
08/30/2020	 0	73	72	70	70	67	71	62
08/30/2020	 1	73	72	70	70	67	71	63
08/30/2020	 2	73	72	70	70	67	71	63
08/30/2020	 3	73	72	70	70	67	71	63
08/30/2020	 4	73	72	70	70	67	71	63
08/30/2020	 5	73	72	70	70	67	71	63
08/30/2020	 6	73	72	72	70	67	71	63
08/30/2020	 7	73	72	70	70	67	71	63
08/30/2020	 8	73	71	70	70	67	71	63
08/30/2020	 9	73	72	71	70	67	71	63
08/30/2020	10	73	72	70	70	67	71	63
08/30/2020	11	73	72	70	70	67	71	63
08/30/2020	12	73	72	70	70	67	71	63
08/30/2020	13	73	72	70	70	67	71	63
08/30/2020	14	73	72	70	70	67	71	63
08/30/2020	15	73	72	70	70	67	71	63
08/30/2020	16	73	72	70	70	67	71	63
08/30/2020	17	73	72	70	70	67	71	63
08/30/2020	18	73	72	70	70	67	71	63
08/30/2020	19	73	72	70	70	67	71	63
08/30/2020	20	73	72	70	70	67	71	63
08/30/2020	21	73	72	70	70	67	71	63
08/30/2020	22	73	72	70	70	67	71	63
08/30/2020	23	73	72	70	70	67	71	63
08/31/2020	 0	73	72	70	70	67	71	63
08/31/2020	 1	73	72	70	70	67	71	63
08/31/2020	 2	73	72	71	70	67	71	62
08/31/2020	 3	73	72	72	70	67	71	63
08/31/2020	 4	73	72	72	70	67	71	62
